"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.051285417E0,2.344271693E0,-3.427339607E-1,-2.798385610E0,3.666611291E0
3.061311417E0,1.826261888E0,-9.362129009E-1,-3.473573542E0,4.034530980E0
3.071337417E0,1.845602723E0,-8.615041959E-1,-4.209418150E0,4.676284855E0
3.081362417E0,2.388578531E0,-4.088490129E-1,-4.567423868E0,5.170476352E0
3.091388417E0,2.161281471E0,9.247956276E-2,-5.284478449E0,5.710114057E0
3.101414417E0,1.984469856E0,2.831420624E-1,-6.592263193E0,6.890299271E0
3.111439417E0,2.624239156E0,3.360570252E-1,-6.770448319E0,7.269012032E0
3.121465417E0,3.974682262E0,-6.856328130E-2,-5.730384775E0,6.974246173E0
3.131491417E0,5.246698419E0,-1.182933242E0,-3.218758608E0,6.267980722E0
3.141517417E0,5.432172099E0,-2.240571177E0,-7.081390384E-1,5.918624318E0
3.151542417E0,6.284308471E0,-2.787457164E0,1.647217660E-1,6.876742227E0
3.161568417E0,7.123756385E0,-2.449507980E0,-1.323290976E0,7.648470003E0
3.171594417E0,5.537951739E0,-3.066911387E0,-3.709592893E0,7.337297483E0
3.181620417E0,2.279794300E0,-3.883825886E0,-4.027147574E0,6.041480211E0
3.191645417E0,-1.260238841E0,-3.642713610E0,-4.430048799E0,5.872213956E0
3.201671417E0,-3.789536318E0,-3.676499407E0,-6.740281364E0,8.562045682E0
