"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.285316083E0,-2.192308259E-1,3.308428876E0,6.922222157E0,7.675345163E0
2.295344083E0,-7.210081753E-1,5.722718491E0,6.261316050E0,8.513133289E0
2.305371083E0,-1.326350824E0,6.056196309E0,6.216608824E0,8.779689374E0
2.315398083E0,-1.293780371E0,5.624533215E0,6.859693787E0,8.964632753E0
2.325426083E0,-6.323909909E-1,5.327725625E0,7.384632835E0,9.127835494E0
2.335453083E0,1.844232282E-1,4.408090165E0,7.337503107E0,8.561788521E0
2.345480083E0,5.597364128E-1,3.859993220E0,7.166955614E0,8.159540752E0
2.355508083E0,1.522152734E0,3.739109638E0,7.018923410E0,8.097109093E0
2.365535083E0,2.334930912E0,3.440620973E0,6.957845734E0,8.105639537E0
2.375562083E0,2.971965177E0,3.176415119E0,6.169187320E0,7.548580145E0
2.385590083E0,3.261446790E0,3.566164786E0,5.014904265E0,6.964469200E0
2.395617083E0,2.842713644E0,4.040347078E0,5.038314763E0,7.056205852E0
2.405644083E0,1.664384500E0,4.690643998E0,5.088456976E0,7.117914812E0
2.415672083E0,1.314381281E0,5.161536646E0,5.372570845E0,7.565287582E0
2.425699083E0,8.784757394E-1,5.536053733E0,6.140782131E0,8.314374043E0
2.435726083E0,4.440355101E-1,6.063968428E0,6.089806690E0,8.605499762E0
2.445754083E0,2.897269043E-1,6.503474393E0,6.534839442E0,9.224058076E0
2.455781083E0,2.018458843E-3,7.008765627E0,6.930440419E0,9.856662928E0
2.465808083E0,-2.937044728E-1,7.439597831E0,6.634267836E0,9.972331118E0
2.475836083E0,-1.084860817E0,7.833920606E0,4.263274514E0,8.984583721E0
2.485863083E0,-6.715908415E0,7.584284844E0,-1.158972638E1,1.539306857E1
2.495890083E0,-3.087063699E1,-1.181731054E0,-6.376270321E1,7.085248787E1
2.505918083E0,-1.702422217E1,-4.681754242E1,-3.592633845E1,6.141993335E1
2.515945083E0,-3.834171916E0,-7.043329571E1,1.262773346E1,7.165898179E1
2.525972083E0,1.677238493E1,-3.153429831E1,4.636788686E1,5.852952928E1
2.536000083E0,1.264132707E1,6.880401701E0,1.712081817E1,2.236661558E1
2.546027083E0,3.761500381E0,1.850743858E1,4.065507063E0,1.931845014E1
2.556054083E0,-2.864643919E0,2.234957148E1,3.112102178E0,2.274631201E1
2.566082083E0,-7.199021745E0,2.163772209E1,-6.594445374E0,2.373823164E1
2.576109083E0,-5.850584818E0,1.186033786E1,1.139053397E1,1.745397436E1
