"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.654398250E0,-3.086101949E0,-1.826837400E0,1.934305716E-1,3.591486533E0
1.664424250E0,-3.184177297E0,-2.047308128E0,-7.747356087E-1,3.864022631E0
1.674451250E0,-2.407755936E0,-1.432638879E0,-1.414301133E0,3.138469452E0
1.684478250E0,-1.594938582E0,-3.599113262E-1,-1.871016623E0,2.484767282E0
1.694505250E0,-1.164435575E0,8.075414121E-1,-2.169300635E0,2.591119176E0
1.704531250E0,-9.345230556E-1,1.144705023E0,-1.599568407E0,2.177682718E0
1.714558250E0,-5.988729966E-1,4.574835214E-1,-4.648021889E-1,8.854270795E-1
1.724585250E0,2.459561098E-1,-1.685378051E-1,4.714750314E-1,5.578423656E-1
1.734612250E0,1.133853468E0,-7.884227711E-1,9.990459108E-1,1.704501946E0
1.744639250E0,1.143620657E0,-1.080534755E0,1.396697506E0,2.103850633E0
1.754665250E0,8.028788424E-1,-7.180290189E-1,9.874263239E-1,1.461229227E0
1.764692250E0,2.076545084E-1,1.127813879E-1,6.445499104E-2,2.449377108E-1
1.774719250E0,-2.419683087E-1,1.017644734E0,-3.923528481E-1,1.117179585E0
1.784746250E0,2.088292140E-1,1.506146565E0,-2.659395174E-1,1.543635625E0
1.794772250E0,1.583692632E0,1.686996852E0,2.409415742E-1,2.326390675E0
1.804799250E0,2.685074172E0,1.846163617E0,8.175810814E-2,3.259544109E0
1.814826250E0,2.365682296E0,1.986269629E0,-5.127189152E-1,3.131229862E0
1.824853250E0,1.605237283E0,1.554751838E0,-5.855238032E-1,2.310168421E0
1.834880250E0,1.233412839E0,3.390592781E-1,3.618147410E-2,1.279678680E0
1.844906250E0,2.920923954E-1,-6.462921613E-1,1.315431733E0,1.494447112E0
1.854933250E0,-3.352378303E-1,-9.074522012E-1,1.743295891E0,1.993723768E0
1.864960250E0,-1.339113541E0,-7.116064373E-1,1.237866079E0,1.957529368E0
1.874987250E0,-1.095080581E0,7.604362428E-2,1.048978867E0,1.518334869E0
1.885014250E0,-8.303420448E-1,1.266438790E0,1.119571059E0,1.883288209E0
1.895040250E0,-1.491151088E0,2.441452855E0,1.286552335E0,3.136788250E0
1.905067250E0,-8.955098480E-1,1.960717881E0,1.273283833E0,2.503518368E0
1.915094250E0,-4.971828997E-1,-2.431313199E-1,1.489306877E0,1.588816744E0
1.925121250E0,-4.415548289E-1,-2.045219210E0,1.512923781E0,2.582020653E0
1.935147250E0,-4.837471676E-1,-2.695264992E0,7.254173414E-1,2.832789265E0
1.945174250E0,-6.001441813E-1,-1.992442242E0,-5.310755543E-1,2.147566150E0
1.955201250E0,-9.815966499E-1,-1.204061571E0,-1.116198312E0,1.912902224E0
1.965228250E0,-1.248312129E0,-1.288516999E0,-1.074104279E0,2.090994795E0
1.975255250E0,-1.095188169E0,-1.182853135E0,-8.000394344E-1,1.799622672E0
1.985281250E0,-7.994178754E-1,-1.132051356E0,3.511754398E-1,1.429661988E0
1.995308250E0,-8.810362351E-1,-1.121972510E0,5.006864052E-1,1.511864424E0
2.005335250E0,-2.902429211E-1,1.742294848E-1,-1.216855863E0,1.263065738E0
2.015362250E0,6.099049383E-1,2.330270389E0,-2.278538464E0,3.315702286E0
2.025388250E0,-9.109786570E-2,1.574945197E0,-2.725170869E0,3.148858120E0
