"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.896632708E0,8.789198354E0,-1.242130804E1,-1.723124518E1,2.298814284E1
2.906658708E0,2.213670243E1,-2.419028199E1,3.414023159E0,3.296754299E1
2.916683708E0,3.015043778E1,-3.505239723E1,2.109390063E1,5.081999699E1
2.926709708E0,2.731569126E1,-5.033975544E1,7.409204589E0,5.775062146E1
2.936734708E0,9.330295597E0,-3.555326036E1,-1.746859652E1,4.069693604E1
2.946760708E0,-3.812079381E0,-9.585500833E0,-1.250669610E1,1.621207028E1
2.956785708E0,-6.464769334E0,-2.501433009E-1,3.131688597E0,7.187717835E0
2.966811708E0,-8.131137502E0,3.966621875E0,4.631582442E-1,9.058918353E0
2.976836708E0,-9.365709844E0,6.753144654E0,-5.798911804E-1,1.156104482E1
2.986862708E0,-9.329437811E0,7.700228114E0,-3.578675489E0,1.261502442E1
2.996887708E0,-8.595021093E0,6.599345341E0,-4.654264376E0,1.179355432E1
3.006913708E0,-6.357662376E0,4.343020595E0,-2.610598186E0,8.130001333E0
3.016938708E0,-4.492027531E0,1.941576144E0,-1.458830312E0,5.106487554E0
3.026964708E0,-3.079691354E0,-1.396009288E0,-1.953139597E-1,3.386958564E0
3.036989708E0,-2.155023196E0,-4.333163359E0,1.260871364E0,5.001022522E0
3.047015708E0,-2.894651245E0,-5.135451633E0,2.353663929E0,6.347566714E0
3.057040708E0,-4.730100717E0,-3.722572542E0,2.715535242E0,6.603448400E0
3.067066708E0,-5.983866252E0,-1.257291114E0,2.377165643E0,6.560362243E0
3.077091708E0,-6.214085750E0,7.549620795E-1,2.487092713E0,6.735759765E0
3.087117708E0,-5.448564184E0,1.927731691E0,2.605564903E0,6.339713684E0
3.097142708E0,-3.513126155E0,2.763990533E0,2.946513124E0,5.353843352E0
3.107168708E0,-2.066941324E0,3.407142740E0,2.589959854E0,4.752763421E0
3.117193708E0,-1.178066896E0,3.148260775E0,1.024385916E0,3.514079400E0
3.127219708E0,3.444299456E-1,2.176273440E0,6.842866378E-1,2.307172788E0
3.137244708E0,1.044885450E0,1.742253333E0,9.517846209E-1,2.243463003E0
3.147270708E0,1.412894293E0,1.668973687E0,1.167751531E0,2.478989127E0
3.157295708E0,1.660479145E0,1.801341201E0,1.401117270E0,2.822259860E0
3.167321708E0,2.414885008E0,2.307787845E0,1.588387215E0,3.698719817E0
3.177346708E0,3.953027099E0,2.746171144E0,6.474567805E-1,4.856653115E0
3.187372708E0,5.630074621E0,3.116772349E0,-6.086567040E-1,6.463936348E0
3.197397708E0,7.207173933E0,2.745104612E0,-1.707722016E0,7.899067661E0
3.207423708E0,7.625711782E0,1.847882114E0,-1.581815091E0,8.004266829E0
3.217448708E0,7.189122409E0,1.154690021E0,-8.005251919E-1,7.325136902E0
