"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.603283833E0,-1.037305485E0,-3.896315539E0,-1.069973221E-1,4.033450864E0
2.613309833E0,-1.091057916E0,-4.317554217E0,6.162171538E-1,4.495709663E0
2.623336833E0,-2.001895728E0,-4.064743416E0,7.382457671E-1,4.590722422E0
2.633362833E0,-1.770257110E0,-2.939856069E0,1.251198607E0,3.652678729E0
2.643389833E0,-1.497559929E0,-1.494700348E0,9.895313215E-1,2.335805452E0
2.653415833E0,-1.732499008E0,-5.983888471E-1,1.836549041E-1,1.842105086E0
2.663441833E0,-2.089162498E0,-3.124120545E-1,-3.829692364E-1,2.146827117E0
2.673468833E0,-1.625863628E0,1.745885038E-1,-7.891589355E-1,1.815677699E0
2.683494833E0,-7.005531532E-1,5.254728985E-1,-9.044405928E-1,1.258931799E0
2.693521833E0,-2.616892129E-1,4.354684621E-1,-7.218645000E-1,8.827244089E-1
2.703547833E0,9.361333787E-2,1.573035496E-1,-4.349720335E-1,4.719200501E-1
2.713574833E0,7.299534651E-1,-2.186753404E-1,-2.446653369E-1,8.003199940E-1
2.723600833E0,1.943403398E0,-5.460796559E-1,6.589294562E-1,2.123489531E0
2.733627833E0,1.637662432E0,-9.548503160E-1,1.299976373E0,2.298611741E0
2.743653833E0,6.181120902E-2,-1.139169756E0,7.959159780E-1,1.391046585E0
2.753680833E0,-8.973271626E-1,-6.962724066E-1,3.097620964E-1,1.177261168E0
2.763706833E0,-7.182810339E-1,2.847605717E-1,-5.551814318E-2,7.746602424E-1
2.773732833E0,-1.138393246E0,1.165458253E0,-1.770278160E-1,1.638771177E0
2.783759833E0,-1.904672611E0,1.721272354E0,-8.261412589E-1,2.696862186E0
2.793785833E0,-2.289929571E0,2.083406206E0,-1.199945569E0,3.320275324E0
2.803812833E0,-2.249410413E0,2.280842121E0,-1.578937676E0,3.571432789E0
2.813838833E0,-2.147180033E0,2.058813987E0,-1.891835926E0,3.525356762E0
2.823865833E0,-2.060312774E0,1.595612181E0,-1.760480566E0,3.144862283E0
2.833891833E0,1.029764843E-1,1.172985374E0,-1.559206831E0,1.953874302E0
2.843918833E0,1.168473151E0,-1.951332808E-2,-1.590547615E0,1.973715276E0
