"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.618763583E0,-5.946973537E-1,2.063246176E0,5.275030518E-1,2.211087786E0
2.628790583E0,-8.461376401E-1,4.244442387E0,3.424409422E-1,4.341486598E0
2.638817583E0,-5.548311105E-1,4.781982184E0,1.024597001E0,4.921888884E0
2.648843583E0,8.172741026E-2,4.227505342E0,1.456803374E0,4.472220573E0
2.658870583E0,3.555802204E-1,1.722827128E0,1.259008441E0,2.163255154E0
2.668897583E0,1.136077822E0,-1.702672945E0,1.246602988E0,2.396619908E0
2.678923583E0,2.643067482E0,-4.230838839E0,1.053807424E0,5.098657969E0
2.688950583E0,4.215910898E0,-4.945030623E0,7.561046255E-1,6.542088869E0
2.698977583E0,4.628860855E0,-3.709119853E0,4.838290286E-1,5.951303507E0
2.709003583E0,3.165163906E0,-1.888546575E0,7.884506185E-2,3.686609182E0
2.719030583E0,1.172549829E0,-3.063268572E-1,3.198719688E-1,1.253406288E0
2.729057583E0,-4.876538385E-1,8.654393721E-1,1.025216879E0,1.427536767E0
2.739083583E0,-1.525064939E0,1.446706987E0,1.574275106E0,2.626238048E0
2.749110583E0,-1.861656692E0,1.318100402E0,1.691530491E0,2.839793956E0
2.759137583E0,-1.403386574E0,5.231585705E-1,1.547269156E0,2.153422998E0
2.769163583E0,-1.511893940E0,-2.343312603E-1,8.397888064E-1,1.745273521E0
2.779190583E0,-1.022358321E0,-7.756723326E-1,1.794732678E-1,1.295798888E0
2.789217583E0,-6.410464780E-1,-1.011015746E0,-6.862420928E-1,1.379862905E0
2.799243583E0,-3.219997340E-1,-8.694090468E-1,-1.249616643E0,1.555987684E0
2.809270583E0,8.603110716E-2,-5.682154602E-1,-1.303875296E0,1.424907347E0
2.819297583E0,-1.474037750E-1,-2.993850428E-1,-1.492898821E0,1.529740556E0
2.829324583E0,7.622861557E-2,1.863273740E-1,-1.163224032E0,1.180516345E0
2.839350583E0,3.092689569E-1,5.793473893E-1,-8.232710069E-1,1.053121947E0
2.849377583E0,9.817153484E-1,8.576479572E-1,-8.533578551E-1,1.558057981E0
2.859404583E0,7.148059606E-1,1.193760531E0,-1.005715830E0,1.716821510E0
2.869430583E0,1.188205384E0,1.498442566E0,-9.069008088E-1,2.116513935E0
2.879457583E0,1.637816506E0,1.685061132E0,-7.298991591E-1,2.460615108E0
2.889484583E0,1.869926409E0,1.892458947E0,-6.587619334E-1,2.740801512E0
2.899510583E0,1.886620649E0,2.029634627E0,-7.798847399E-1,2.878710544E0
2.909537583E0,1.716770728E0,2.178352709E0,-1.005405927E0,2.950146325E0
2.919564583E0,1.669640562E0,2.150849746E0,-1.341771101E0,3.035490722E0
2.929590583E0,1.989734981E0,2.111839462E0,-1.511998166E0,3.271857219E0
2.939617583E0,2.455681762E0,2.008362456E0,-1.352482615E0,3.448637687E0
2.949644583E0,2.728310239E0,1.830232294E0,-1.048446770E0,3.448574725E0
2.959670583E0,2.809808146E0,1.684869928E0,-7.389045290E-1,3.358539622E0
2.969697583E0,2.788075215E0,1.410731993E0,-6.107551235E-1,3.183794902E0
2.979724583E0,2.495627601E0,1.031492695E0,-7.596697459E-1,2.805215219E0
2.989750583E0,2.088560381E0,7.185818732E-1,-1.140705308E0,2.485890780E0
2.999777583E0,1.655774475E0,4.772479874E-1,-1.546914815E0,2.315664094E0
3.009804583E0,1.223320180E0,3.873844689E-1,-2.098877354E0,2.460053889E0
3.019830583E0,8.901377186E-1,5.154601264E-1,-2.859663845E0,3.039033005E0
3.029857583E0,7.488327357E-1,8.140902936E-1,-3.632802579E0,3.797466004E0
3.039884583E0,7.869071728E-1,1.122950165E0,-4.161891981E0,4.381961300E0
3.049910583E0,1.092206967E0,1.239220294E0,-4.502443761E0,4.795892285E0
3.059937583E0,1.588624173E0,1.173428008E0,-4.601109093E0,5.007081479E0
3.069964583E0,2.134295109E0,1.230810828E0,-4.618865333E0,5.234885659E0
3.079990583E0,2.695552382E0,2.247973752E0,-3.557376421E0,4.997430904E0
3.090017583E0,4.786196857E0,2.248236292E0,-5.158799565E-1,5.313038576E0
3.100044583E0,7.521355940E0,-2.896622341E0,4.446012867E0,9.204794760E0
3.110070583E0,7.291030607E0,-7.956986369E0,9.161126293E0,1.415623518E1
