"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.984537542E0,8.444386585E-1,9.483663386E-1,-1.902709116E0,2.287526468E0
1.994564542E0,1.384435748E0,6.286271381E-1,-1.384608972E0,2.056447526E0
2.004591542E0,1.851474205E0,2.800319284E-1,-9.407444930E-1,2.095560740E0
2.014619542E0,2.012895071E0,-1.719332832E-1,-6.497748361E-1,2.122148666E0
2.024646542E0,2.180329068E0,-5.971895832E-1,-6.666306777E-1,2.356876472E0
2.034673542E0,2.467207502E0,-6.726420540E-1,-1.032555280E0,2.757848907E0
2.044701542E0,2.278795595E0,-5.613484901E-1,-1.620750092E0,2.852166256E0
2.054728542E0,1.921621789E0,-6.395193315E-1,-2.517607577E0,3.231093188E0
2.064756542E0,1.952711727E0,-1.233425118E0,-3.434118285E0,4.138549142E0
2.074783542E0,1.829701074E0,-2.246341794E0,-3.998306767E0,4.937642604E0
2.084810542E0,1.659389662E0,-3.288456541E0,-4.339481860E0,5.691978856E0
2.094838542E0,1.940409916E0,-4.004842200E0,-4.677070271E0,6.455922708E0
2.104865542E0,2.379999935E0,-4.556600672E0,-5.356213844E0,7.424017519E0
2.114893542E0,2.623164437E0,-4.793338062E0,-6.123256856E0,8.206787189E0
2.124920542E0,2.727301886E0,-4.516958304E0,-6.718661284E0,8.542920891E0
2.134947542E0,2.605111451E0,-4.480137218E0,-6.879379023E0,8.613018687E0
2.144975542E0,2.478955142E0,-4.821755530E0,-6.568980750E0,8.517397083E0
2.155002542E0,2.301694169E0,-5.445945216E0,-6.856712877E0,9.053763130E0
2.165030542E0,2.188352325E0,-5.833325007E0,-7.263178564E0,9.569238705E0
2.175057542E0,1.975484586E0,-5.065908943E0,-7.110896603E0,8.951582166E0
2.185084542E0,1.246562642E0,-3.318068011E0,-7.026510172E0,7.869900822E0
2.195112542E0,6.593292595E-1,-1.555987355E0,-7.414457143E0,7.604602977E0
2.205139542E0,1.867083201E-1,-1.150275958E0,-8.122515197E0,8.205683878E0
2.215166542E0,-1.890500715E0,-1.851289871E0,-7.043029726E0,7.523664988E0
2.225194542E0,-2.059057523E0,-2.980584265E0,-2.388664777E0,4.339276422E0
2.235221542E0,-8.351005089E-1,-3.818262811E0,2.339896660E0,4.555396814E0
2.245249542E0,-3.317373946E-1,-4.828151799E0,4.985767590E0,6.948307560E0
2.255276542E0,-2.656072859E-1,-5.945511441E0,6.288566998E0,8.658275141E0
2.265303542E0,-1.663420440E0,-6.548520173E0,6.157588198E0,9.141442798E0
2.275331542E0,-3.337093681E0,-6.872129061E0,5.170622635E0,9.224840947E0
2.285358542E0,-3.407243020E0,-6.360684802E0,4.002699780E0,8.251619337E0
2.295386542E0,-2.912382049E0,-5.027675754E0,2.673497854E0,6.395864560E0
2.305413542E0,-2.983590903E0,-4.111055703E0,9.515209115E-1,5.167976946E0
2.315440542E0,-2.403900282E0,-3.762643511E0,-1.429733982E0,4.688321877E0
2.325468542E0,-2.213186912E0,-3.526798407E0,-1.040060620E0,4.291646468E0
2.335495542E0,-2.238307281E0,-2.519434832E0,1.858441601E0,3.848555124E0
2.345522542E0,-2.371314627E0,-6.807965809E-1,4.123429581E0,4.805131481E0
2.355550542E0,-2.420995202E0,2.304212272E-1,6.056403301E0,6.526433379E0
2.365577542E0,-6.044255126E-1,2.797828370E-1,7.321994537E0,7.352225013E0
2.375605542E0,9.808202858E-1,2.724486744E-1,4.898219861E0,5.002878623E0
2.385632542E0,7.434197489E-1,3.200999737E-1,2.505945305E0,2.633419600E0
2.395659542E0,1.388191269E0,1.136190015E0,2.966387518E0,3.466620495E0
2.405687542E0,3.673457977E0,1.747835670E0,4.791724815E0,6.285686099E0
2.415714542E0,4.677407363E0,1.542626467E0,5.783127830E0,7.596209815E0
2.425742542E0,3.749555689E0,1.549639032E0,5.543086764E0,6.869232844E0
2.435769542E0,2.745426208E0,2.013785748E0,5.982618456E0,6.883634338E0
2.445796542E0,1.514389239E0,2.694839022E0,7.114215483E0,7.756777299E0
2.455824542E0,-3.423210011E-1,3.631246635E0,7.854896323E0,8.660400224E0
2.465851542E0,-1.825307915E0,4.725286996E0,8.522953575E0,9.914677192E0
2.475879542E0,-3.089989763E0,5.879360136E0,8.796409725E0,1.102232899E1
2.485906542E0,-3.370899943E0,6.462678954E0,8.260760332E0,1.101677571E1
2.495933542E0,-2.745419776E0,6.415845680E0,7.907838768E0,1.054676820E1
2.505961292E0,-2.245631650E0,6.473540742E0,7.053316147E0,9.833557846E0
2.515988292E0,-1.470451799E0,6.389675297E0,5.788158190E0,8.746025047E0
2.526015292E0,-8.932170086E-1,5.909717125E0,4.720644892E0,7.616238003E0
2.536043292E0,-4.777863698E-1,5.372583125E0,3.732775349E0,6.559461948E0
2.546070292E0,-8.029118791E-2,5.198607409E0,3.030286183E0,6.017856763E0
2.556098292E0,1.948337571E-1,4.904010651E0,1.959272449E0,5.284508415E0
2.566125292E0,8.282309076E-1,4.165455859E0,8.976072443E-1,4.340816480E0
2.576152292E0,8.986046331E-1,3.165145195E0,-5.966753206E-1,3.343898299E0
2.586180292E0,3.936854285E-1,1.753147280E0,-2.704225265E0,3.246744198E0
2.596207292E0,-2.446593435E-1,-2.258913893E-1,-5.393057150E0,5.403327728E0
2.606235292E0,-2.241727610E0,-3.081893708E0,-7.632733703E0,8.531238790E0
2.616262292E0,-4.236576127E0,-5.903038436E0,-9.106671174E0,1.165014592E1
2.626289292E0,-4.055979609E0,-7.804296273E0,-9.796874755E0,1.316574213E1
2.636317292E0,-2.900525358E0,-8.526999264E0,-9.427929481E0,1.303873529E1
2.646344292E0,-1.516008918E0,-7.346784977E0,-8.730492893E0,1.151064893E1
2.656371292E0,-9.902541836E-1,-4.494899683E0,-7.282557991E0,8.615124921E0
2.666399292E0,-1.694770872E0,-1.289174811E0,-5.877114805E0,6.250975798E0
2.676426292E0,-2.554122269E0,1.029925057E0,-4.734172133E0,5.476921761E0
2.686454292E0,-4.482483413E0,9.344745237E-1,-4.285057147E0,6.271173330E0
2.696481292E0,-5.766231131E0,-9.691888583E-1,-4.010342091E0,7.090246271E0
2.706508292E0,-6.002557461E0,-2.484590689E0,-3.327800117E0,7.299187666E0
2.716536292E0,-4.265543818E0,-3.624696000E0,4.229951817E-1,5.613573735E0
2.726563292E0,-1.390599006E0,-3.220144690E0,8.139140586E0,8.862770836E0
2.736591292E0,-1.811069798E0,-1.529504145E0,1.221413651E1,1.244204515E1
2.746618292E0,-1.501858510E0,-4.508729517E-2,8.460766683E0,8.593147544E0
2.756645292E0,-5.526057333E-2,7.405785137E-1,5.522363062E0,5.572073587E0
2.766673292E0,1.094497321E0,1.818586979E0,7.042294731E0,7.355208906E0
2.776700292E0,6.727291775E-1,2.731575909E0,8.206536763E0,8.675328070E0
2.786728292E0,-1.123359762E-1,2.758186002E0,7.391884552E0,7.890511176E0
2.796755292E0,-1.108361800E0,2.181392677E0,6.941362433E0,7.359989967E0
2.806782292E0,-2.565882482E0,9.194998044E-1,7.162279011E0,7.663385246E0
2.816810292E0,-2.678494008E0,-1.695107818E-3,7.723594172E0,8.174854125E0
2.826837292E0,-2.329332788E0,-6.820022768E-1,8.030567147E0,8.389334124E0
2.836864292E0,-1.571155617E0,-1.292044625E0,7.881069045E0,8.139358610E0
2.846892292E0,-5.596336479E-1,-2.405639829E0,6.603185792E0,7.049989745E0
2.856919292E0,1.237922797E-1,-3.861155062E0,4.385097159E0,5.844049969E0
2.866947292E0,8.138987973E-1,-5.106645910E0,3.148809829E0,6.054359341E0
2.876974292E0,2.283783416E0,-5.466321008E0,2.588043137E0,6.464851068E0
2.887001292E0,3.907029100E0,-4.653135279E0,2.476358979E0,6.561165910E0
2.897029292E0,4.762779635E0,-2.503963684E0,2.799911149E0,6.065756872E0
2.907056292E0,3.743725430E0,-8.509160578E-2,2.269770856E0,4.378878899E0
2.917084292E0,2.443960288E0,1.557771925E0,-9.988552916E-1,3.065502757E0
2.927111292E0,2.298223700E0,2.242994263E0,-2.786725677E0,4.251904919E0
2.937138292E0,2.733576826E0,1.765121793E0,-2.788403828E0,4.285241314E0
2.947166292E0,2.977255445E0,1.227486686E0,-3.190155491E0,4.532975359E0
2.957193292E0,2.603423653E0,8.040056008E-1,-2.225843210E0,3.518325982E0
2.967220292E0,1.540903000E0,8.397484607E-1,-4.925291008E-1,1.822675080E0
2.977248292E0,6.380234675E-1,1.443778117E0,4.826303494E-1,1.650606328E0
2.987275292E0,2.243078171E-1,1.920210418E0,3.944058055E-1,1.973088438E0
2.997303292E0,-2.066514916E-1,2.008233817E0,-4.960181709E-1,2.078879970E0
3.007330292E0,1.546177042E-1,2.097734224E0,-6.529487778E-1,2.202439015E0
3.017357292E0,1.229036491E-1,2.276291817E0,-7.483301675E-1,2.399293184E0
3.027385292E0,-3.301329187E-1,2.497715934E0,-1.295750005E0,2.833115018E0
3.037412292E0,-7.729549854E-1,2.197619870E0,-2.151321616E0,3.170989940E0
3.047440292E0,-1.006758973E0,1.753995126E0,-3.056096962E0,3.664667949E0
3.057467292E0,-7.996235512E-1,1.238620954E0,-3.589268889E0,3.880261699E0
3.067494292E0,-2.412913473E-1,4.270952493E-1,-3.456781508E0,3.491413791E0
3.077522292E0,5.727474909E-1,-2.838945991E-1,-2.809149749E0,2.880964794E0
3.087549292E0,1.489664726E0,-8.820244145E-1,-1.991067123E0,2.638449612E0
3.097576292E0,1.687690771E0,-1.700339321E0,-1.579690944E0,2.869647613E0
3.107604292E0,1.847496490E0,-2.550050268E0,-2.362196771E0,3.936492504E0
3.117631292E0,2.408250172E0,-2.797654123E0,-4.192993906E0,5.586388402E0
3.127659292E0,3.006616069E0,-2.684930331E0,-6.047251239E0,7.267588225E0
3.137686292E0,3.556472734E0,-2.829804454E0,-6.987071287E0,8.335193862E0
3.147713292E0,3.941399618E0,-3.221153920E0,-6.715329541E0,8.426512586E0
3.157741292E0,4.374231278E0,-3.596137029E0,-6.045315226E0,8.283232279E0
3.167768292E0,5.104173707E0,-4.133771551E0,-5.952533947E0,8.864159117E0
3.177796292E0,5.416136695E0,-4.373193982E0,-6.460467537E0,9.497210280E0
3.187823292E0,4.880470930E0,-4.104121490E0,-6.547913817E0,9.139911655E0
3.197850292E0,3.550052199E0,-3.720355278E0,-7.003214280E0,8.688436238E0
