"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.234244958E0,-5.251004308E-1,3.251986288E0,2.168774970E0,3.943948548E0
2.244271958E0,-6.161515188E-1,3.346840990E0,2.829297500E0,4.425597321E0
2.254298958E0,-1.372727430E-1,3.774229184E0,3.437160591E0,5.106635161E0
2.264325958E0,4.685531777E-1,4.261614490E0,3.533644327E0,5.555856583E0
2.274351958E0,6.962057483E-1,4.644212428E0,3.193059803E0,5.678824035E0
2.284378958E0,6.492409122E-1,4.877968907E0,2.408081626E0,5.478590287E0
2.294405958E0,5.750868157E-1,4.974877151E0,1.978594281E0,5.384697098E0
2.304431958E0,7.645772409E-1,4.966357173E0,2.391069737E0,5.564754838E0
2.314458958E0,1.003243627E0,4.838835831E0,2.791447304E0,5.675650450E0
2.324485958E0,1.181965235E0,4.491502451E0,2.240279401E0,5.156499576E0
2.334511958E0,1.512957110E0,3.980854583E0,1.801677416E0,4.624098175E0
2.344538958E0,1.864084164E0,3.507122526E0,1.876152525E0,4.392569462E0
2.354565958E0,1.116603889E0,2.897097135E0,-2.377971389E0,3.910846965E0
2.364591958E0,-8.173587703E0,2.310562348E-1,-2.905635123E1,3.018497092E1
2.374618958E0,-2.745331600E1,-2.417517746E1,-5.523126474E1,6.624663290E1
2.384645958E0,-1.421615649E1,-4.912730955E1,1.784515253E1,5.416678980E1
2.394672958E0,-4.551964122E0,-4.582291233E1,-3.112794489E0,4.615353899E1
2.404698958E0,4.657529169E0,-3.276159847E1,1.711345068E1,3.725433003E1
2.414725958E0,2.175804200E0,-7.570457348E0,2.324795173E1,2.454614446E1
2.424752958E0,-2.718999133E-1,6.451210810E0,9.589954657E0,1.156111071E1
2.434778958E0,-3.175637439E-2,1.396073257E1,-1.571400323E0,1.404892741E1
2.444805958E0,2.157825767E-1,1.876119605E1,-2.246429619E1,2.926898773E1
2.454832958E0,5.171569884E-2,1.646986051E1,-1.343697407E1,2.125585219E1
2.464858958E0,2.326968905E0,1.216217113E1,7.854420944E0,1.466373484E1
2.474885958E0,4.515220804E0,7.994857616E0,1.607391631E1,1.851150325E1
2.484912958E0,4.192134365E0,6.008318138E0,1.485010343E1,1.655896884E1
2.494938958E0,2.713229100E0,4.103439705E0,9.777554970E0,1.094533740E1
2.504965958E0,-9.932832605E-1,-1.865671098E0,7.013808850E0,7.325356979E0
2.514992958E0,-3.253210402E0,-5.747892509E0,3.957754573E0,7.699705674E0
2.525019958E0,1.228416247E0,-6.809175598E0,-8.116383222E0,1.066534366E1
2.535045958E0,5.232160487E0,-5.481986868E0,-1.016026810E1,1.267512253E1
2.545072958E0,4.498904441E0,-3.179148692E0,-1.276964071E0,5.654888576E0
2.555099958E0,2.843124119E0,-1.249766917E0,2.287877198E0,3.857415479E0
2.565125958E0,1.110527901E0,-1.880751067E-1,1.483764886E0,1.862848008E0
2.575152958E0,6.858882632E-1,3.630559587E-1,1.352193032E0,1.559063287E0
2.585179958E0,1.234334068E0,3.503517133E-1,7.951418066E-1,1.509495746E0
2.595205958E0,1.963043319E0,5.345121092E-1,-1.131333318E0,2.327908362E0
2.605232958E0,2.298500712E0,4.448023725E-1,-2.301568307E0,3.283012541E0
2.615259958E0,1.932831048E0,9.397878885E-2,-1.914323441E0,2.722003326E0
2.625285958E0,4.682472222E-1,2.658500916E-1,-8.242480036E-1,9.845387263E-1
2.635312958E0,-4.247904231E-1,2.669236404E-1,4.665259480E-2,5.038567236E-1
2.645339958E0,-2.114272415E-1,7.954762673E-1,-3.178932710E-1,8.823491951E-1
2.655366958E0,6.706417215E-1,1.087038320E0,-1.176379098E0,1.736456279E0
2.665392958E0,1.011635770E0,8.816683191E-1,-1.102414159E0,1.736681587E0
2.675419958E0,8.452415543E-1,6.991182464E-1,-9.073750180E-1,1.423562092E0
2.685447208E0,5.617458084E-1,6.977301174E-1,-1.468032367E0,1.719739719E0
2.695473208E0,5.649274612E-2,9.420887679E-1,-2.338381062E0,2.521655937E0
2.705500208E0,-4.721940196E-1,1.292391949E0,-2.950859944E0,3.255889825E0
2.715527208E0,-9.063089975E-1,1.612138751E0,-3.620186042E0,4.065234843E0
2.725553208E0,-1.033492151E0,1.526650119E0,-3.849875783E0,4.268525525E0
2.735580208E0,-7.453391705E-1,9.218527240E-1,-3.429566227E0,3.628672957E0
2.745607208E0,-1.868819093E-1,3.286421710E-1,-2.796376507E0,2.821817161E0
2.755633208E0,5.017695288E-1,-1.140323997E-2,-2.384722584E0,2.436966249E0
2.765660208E0,9.580263774E-1,-2.072767782E-1,-1.971202816E0,2.201458322E0
2.775687208E0,1.278569131E0,-2.915889502E-2,-1.547263893E0,2.007390052E0
2.785713208E0,1.805876009E0,1.800322616E-1,-9.347182064E-1,2.041396067E0
2.795740208E0,2.386404244E0,6.246375829E-1,-4.676129454E-1,2.510728817E0
2.805767208E0,2.746121442E0,1.318125545E0,6.655417800E-2,3.046812660E0
2.815794208E0,2.680869147E0,1.794258469E0,-3.418527853E-1,3.243961492E0
2.825820208E0,2.367932012E0,1.713200857E0,-1.546725511E0,3.306738423E0
2.835847208E0,1.680864877E0,1.189875056E0,-2.338074083E0,3.115718184E0
2.845874208E0,8.293180512E-1,1.292059243E-1,-2.316357524E0,2.463731880E0
2.855900208E0,6.164620791E-2,-9.965783858E-1,-3.049467974E0,3.208772921E0
2.865927208E0,-7.925549984E-1,-1.908421846E0,-4.137156504E0,4.624530388E0
2.875954208E0,-1.540882242E0,-2.401726872E0,-5.146794062E0,5.884904346E0
2.885980208E0,-1.789563447E0,-2.529699619E0,-6.108828267E0,6.849795638E0
2.896007208E0,-1.562252938E0,-2.467749538E0,-7.116490050E0,7.692519266E0
2.906034208E0,-7.780568272E-1,-2.501568080E0,-7.884916513E0,8.308737792E0
2.916060208E0,1.212017731E0,-3.025948718E0,-8.152721329E0,8.780217406E0
2.926087208E0,3.955432643E0,-4.889293794E0,-6.411816949E0,8.981204696E0
2.936114208E0,5.079442908E0,-6.340270418E0,-3.133135198E0,8.707255905E0
2.946141208E0,5.551670476E0,-6.079279947E0,-1.291108485E0,8.333405719E0
2.956167208E0,6.602729124E0,-7.313320193E0,-6.720456380E-1,9.875845760E0
2.966194208E0,6.898391245E0,-9.053584303E0,-4.616832840E-1,1.139159084E1
2.976221208E0,5.438292965E0,-8.354242693E0,-5.623711681E-1,9.984220684E0
2.986247208E0,9.942411806E-1,-5.729722286E0,-2.587546123E0,6.365031653E0
2.996274208E0,-4.862028812E0,-3.639141546E0,-9.614820526E0,1.137222270E1
3.006301208E0,-5.702452626E0,-3.422642539E0,-7.668813947E0,1.015101745E1
3.016327208E0,-4.012900248E0,-4.407820609E0,-1.302976579E0,6.101639033E0
3.026354208E0,-3.177177888E0,-5.608651593E0,2.001189677E0,6.749532735E0
3.036381208E0,-2.236528851E0,-5.514076388E0,3.090803111E0,6.705234044E0
3.046407208E0,-1.171163820E0,-5.108024098E0,1.984095926E0,5.603585596E0
3.056434208E0,-3.829027243E-1,-4.647007397E0,4.755410390E-1,4.686942663E0
3.066461208E0,6.463055369E-2,-4.155550091E0,-5.253021598E-2,4.156384617E0
3.076487208E0,-7.045807153E-1,-3.340440043E0,3.971109028E0,5.236857892E0
3.086514208E0,-1.290300400E0,-2.658802047E0,4.800362906E0,5.637161297E0
3.096541208E0,-2.871823715E0,-1.234215077E0,1.553608707E0,3.490610021E0
3.106568208E0,-2.131563436E0,2.094361550E-1,1.414661760E0,2.566845161E0
3.116594208E0,-5.756067793E-1,7.826439679E-1,1.877098897E0,2.113611840E0
3.126621208E0,5.429362658E-1,7.212832868E-1,1.302986519E0,1.585182399E0
3.136648208E0,1.804467123E0,4.563523775E-1,7.056884703E-1,1.990566579E0
3.146674208E0,2.896302499E0,2.030650288E-1,4.721576938E-1,2.941553409E0
3.156701208E0,3.665259012E0,-5.343700218E-1,1.425596200E0,3.968878868E0
3.166728208E0,4.007378138E0,-1.165716115E0,1.963016129E0,4.612093443E0
3.176754208E0,3.470518956E0,-1.023031189E0,3.239914126E0,4.856762109E0
3.186781208E0,2.693762257E0,-3.793737835E-1,3.730651348E0,4.617146202E0
3.196808208E0,2.306770429E0,5.721079516E-1,3.743450611E0,4.434176338E0
3.206834208E0,2.216476263E0,1.209152741E0,4.092974358E0,4.809080627E0
