"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.749055708E0,-7.979819454E-1,8.939901567E-1,-1.353913136E0,1.808058176E0
1.759082708E0,-6.824836488E-1,9.395019597E-1,-1.582568797E0,1.962898841E0
1.769109708E0,-1.065750508E0,9.586451590E-1,-1.823078518E0,2.319146388E0
1.779136708E0,-1.203180688E0,8.522433758E-1,-2.228564212E0,2.672164102E0
1.789162708E0,-8.314002447E-1,9.683661550E-1,-3.138645029E0,3.388222542E0
1.799189708E0,-3.310480079E-1,1.231630608E0,-3.675499825E0,3.890476282E0
1.809216708E0,3.727329545E-1,1.866065785E0,-3.200889517E0,3.723818614E0
1.819243708E0,7.736595748E-1,2.888621596E0,-1.650083965E0,3.415473752E0
1.829270708E0,7.174605234E-1,3.660438859E0,1.081632569E-1,3.731656675E0
1.839297708E0,4.071686693E-1,3.972558553E0,1.227386699E0,4.177736934E0
1.849323708E0,2.764057776E-1,3.600882044E0,1.694493275E0,3.989242925E0
1.859350708E0,2.055809395E-1,2.071797144E0,1.916362073E0,2.829673218E0
1.869377708E0,-2.831682287E-1,-5.348676199E-1,1.840582158E0,1.937526850E0
1.879404708E0,-1.049858800E0,-3.587747444E0,1.562089801E0,4.051451563E0
1.889431708E0,-1.318509415E0,-6.210945210E0,1.255085836E0,6.472213527E0
1.899458708E0,-9.401261500E-1,-7.269912803E0,8.324502584E-1,7.377563471E0
1.909484708E0,-2.335651289E-1,-6.055970607E0,3.914681643E-2,6.060599404E0
1.919511708E0,-6.794976220E-3,-2.613575004E0,-2.725865225E-1,2.627760241E0
1.929538708E0,-7.415674241E-1,9.832584286E-1,5.592008078E-1,1.352562355E0
1.939565708E0,-1.422329506E0,3.433441177E0,9.621102190E-1,3.838905523E0
1.949592708E0,-1.963244317E0,4.510949705E0,1.302782305E0,5.089227567E0
1.959619708E0,-2.366007548E0,4.334883025E0,2.145943347E0,5.384633266E0
1.969646708E0,-2.465467078E0,3.468413959E0,2.696658676E0,5.037895524E0
1.979672708E0,-1.703003605E0,2.382268508E0,2.599990168E0,3.916040525E0
1.989699708E0,-3.542607231E-1,9.341885948E-1,2.354757943E0,2.557947216E0
1.999726708E0,7.630555031E-1,-5.917931879E-1,1.822382991E0,2.062414276E0
2.009753708E0,1.181124113E0,-1.730181171E0,1.150120422E0,2.389844773E0
2.019780708E0,1.454408355E0,-2.324199809E0,6.902133755E-1,2.827296044E0
2.029807708E0,1.680026679E0,-2.257043953E0,3.500878577E-1,2.835365683E0
2.039833708E0,1.631480756E0,-1.690561607E0,1.983701532E-1,2.357769862E0
2.049860708E0,1.651303109E0,-8.600979406E-1,9.225011802E-1,2.077878450E0
2.059887708E0,2.138872017E0,-7.207921207E-2,1.699121200E0,2.732577862E0
2.069914708E0,2.497136767E0,2.892418778E-1,9.372431072E-1,2.682867410E0
2.079941708E0,2.130965266E0,1.643892056E-1,2.274917722E-2,2.137417671E0
2.089968708E0,1.569768949E0,-2.404275674E-1,-2.986710978E-1,1.615915961E0
2.099994708E0,1.277212285E0,-5.849653941E-1,-1.469954566E-1,1.412467132E0
2.110021708E0,1.187738191E0,-6.466739845E-1,3.709360320E-2,1.352880330E0
2.120048708E0,9.511940521E-1,-4.855405086E-1,-1.317903936E-1,1.076052238E0
2.130075708E0,6.259286481E-1,-2.381348741E-1,-2.204458773E-1,7.050470024E-1
2.140102708E0,3.206349939E-1,1.168425715E-1,-1.236382055E-1,3.629674802E-1
2.150129708E0,1.169822469E-1,4.990124935E-1,-2.040023375E-1,5.516477757E-1
2.160156708E0,1.642607130E-2,6.965402091E-1,-3.008708203E-1,7.589211614E-1
2.170182708E0,1.684198010E-1,7.147958010E-1,-3.307840061E-1,8.054292801E-1
2.180209708E0,2.844990002E-1,6.218864679E-1,-4.296031201E-1,8.076145745E-1
2.190236708E0,2.375031738E-1,6.144078791E-1,-4.755803615E-1,8.124539862E-1
2.200263708E0,3.953538584E-1,6.916495979E-1,-6.186833632E-1,1.008688725E0
2.210290708E0,5.923069388E-1,8.569012678E-1,-4.410666229E-1,1.131214860E0
2.220317708E0,7.302779125E-1,8.557376719E-1,-1.085300966E-1,1.130208642E0
2.230343708E0,8.972055405E-1,7.229222614E-1,-2.245599052E-1,1.173891617E0
2.240370583E0,8.846503260E-1,6.358005023E-1,7.555764757E-2,1.092042781E0
2.250397583E0,9.062342993E-1,4.606144130E-1,2.575095501E-1,1.048683656E0
2.260424583E0,9.100009295E-1,1.755006695E-1,-5.033941045E-3,9.267834252E-1
2.270451583E0,7.467836521E-1,-9.022078335E-2,-3.986030100E-1,8.512989911E-1
2.280478583E0,5.157447396E-1,-3.093054289E-1,-8.906976626E-1,1.074711501E0
2.290505583E0,2.605520757E-1,-5.547884989E-1,-1.484161327E0,1.605743599E0
2.300531583E0,-7.864446580E-2,-9.356328571E-1,-2.019148815E0,2.226781474E0
2.310558583E0,-2.879010382E-1,-1.346466415E0,-2.498766679E0,2.853014849E0
2.320585583E0,-3.538552918E-1,-1.688710379E0,-3.154888594E0,3.595869624E0
2.330612583E0,-1.550332220E-1,-1.832986917E0,-4.124128323E0,4.515784623E0
2.340639583E0,2.482262912E-1,-1.822439709E0,-5.246655734E0,5.559703156E0
2.350666583E0,5.055148166E-1,-1.894124234E0,-5.967933174E0,6.281677977E0
2.360692583E0,4.775347202E-1,-1.833959894E0,-5.880452980E0,6.178282573E0
2.370719583E0,2.795208087E-1,-1.421469235E0,-5.510530052E0,5.697775717E0
2.380746583E0,5.988279730E-2,-1.276566460E0,-5.118029269E0,5.275171227E0
2.390773583E0,-1.516956861E-1,-1.352014838E0,-4.738004106E0,4.929466361E0
2.400800583E0,-3.083626384E-1,-1.409452037E0,-3.700318040E0,3.971649048E0
2.410827583E0,-4.966451751E-1,-1.347031256E0,-2.445300323E0,2.835602812E0
2.420854583E0,-8.994725791E-1,-1.212775676E0,-1.976765272E0,2.487463910E0
2.430880583E0,-1.380197394E0,-1.161065825E0,-2.588770530E0,3.155115141E0
2.440907583E0,-1.590576266E0,-1.210195885E0,-3.559156898E0,4.081924150E0
2.450934583E0,-1.344189948E0,-1.486915365E0,-3.769925049E0,4.269671977E0
2.460961583E0,-6.395362884E-1,-1.851968148E0,-2.169012952E0,2.922911198E0
2.470988583E0,-2.587199603E-1,-2.240346059E0,7.384939814E-1,2.373069709E0
2.481015583E0,3.097292424E-1,-2.222673435E0,3.481328119E0,4.141962684E0
2.491041583E0,9.274270208E-1,-2.338695642E0,4.469737945E0,5.129149586E0
2.501068583E0,4.016334026E-1,-2.425646077E0,4.291791970E0,4.946164837E0
2.511095583E0,1.654445915E-1,-2.639246619E0,3.438478553E0,4.337756262E0
2.521122583E0,4.187952363E-1,-2.637203017E0,2.069647708E0,3.378412473E0
2.531149583E0,1.350490286E-1,-2.118602936E0,1.231381516E0,2.454183587E0
2.541176583E0,-8.298240546E-1,-1.382750727E0,2.289991844E0,2.800833836E0
2.551202583E0,-9.976545659E-1,-7.807798755E-1,4.072176397E0,4.264686677E0
2.561229583E0,-1.037679049E0,2.631451696E-1,2.728145932E0,2.930666036E0
2.571256583E0,-1.089934008E0,1.045442398E0,2.011984952E0,2.515748278E0
